track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
spotify:track:1wKMscFFxqnulkoG3ivXjB,0.213,0.8740000000000001,3,-3.719,0,0.0505,0.00123,0.0,0.364,0.3979999999999999,105.025,213387
spotify:track:31mS610yEwAL4kmNOwkIKe,0.648,0.942,11,-2.286,0,0.0764,0.0043,0.0004179999999999,0.075,0.715,153.046,178832
spotify:track:2SPLruQ8OrTK85PDKt4y6C,0.624,0.875,5,-3.87,0,0.0604,0.00947,7.070000000000001e-05,0.1119999999999999,0.5379999999999999,150.02100000000004,222408
spotify:track:3rGmuSfsTTl0nNFpk2N595,0.385,0.261,9,-11.734000000000002,0,0.0282,0.753,0.000223,0.1159999999999999,0.2269999999999999,137.683,270427
spotify:track:3zAPW0d44mrBnia8WKyk6n,0.6609999999999999,0.596,8,-4.749,1,0.0363,0.0683,5.9e-06,0.2339999999999999,0.0704,101.974,215427
spotify:track:468u0PIc2UinY0ibusbevA,0.721,0.607,6,-4.874,1,0.141,0.161,0.0,0.102,0.38,94.957,245053
spotify:track:09bRmFRViBORKQ2miwp04P,0.434,0.507,5,-10.422,1,0.0358,0.565,0.0,0.161,0.236,115.309,237107
spotify:track:0ty88JKVXWxbsz6H5D60iR,0.413,0.369,4,-12.561,1,0.0471,0.784,0.0,0.156,0.2239999999999999,149.114,241227
spotify:track:1uLCT6iQki4UpyCJimWHHg,0.474,0.547,3,-11.529000000000002,1,0.0289,0.418,0.00171,0.171,0.238,144.299,327787
spotify:track:2s8ofs8CeRdQyHKk0ORnWD,0.4629999999999999,0.746,4,-6.722,1,0.0383,0.000127,0.626,0.1169999999999999,0.254,120.032,392600
spotify:track:6WVheb5G29cbDOzF4qMfli,0.54,0.674,4,-8.734,1,0.0296,0.0978,0.156,0.147,0.165,95.036,195107
spotify:track:6Uhhwk8oJc8SLloZIAQksB,0.5660000000000001,0.722,9,-7.294,0,0.0392,0.0186,0.145,0.408,0.142,125.026,217240
spotify:track:7eHT7KoLNQeNyWcSnUorMu,0.3289999999999999,0.506,1,-11.557,1,0.0389,0.0193,0.0657,0.123,0.0341,115.767,77293
spotify:track:1NZ2QNpN1jWvCOuUEN6VZ1,0.434,0.487,2,-7.485,1,0.026,0.882,0.3939999999999999,0.102,0.126,82.014,200973
spotify:track:0De8H4o9xzPtjRp9dns0L5,0.2269999999999999,0.457,2,-7.459,1,0.0299,0.0979,0.0004469999999999,0.1889999999999999,0.371,106.727,213987
spotify:track:7oHsS6nhOszWh5yUaHVW3d,0.415,0.713,7,-4.4030000000000005,1,0.034,0.0211,5.14e-06,0.259,0.475,115.198,156987
spotify:track:5veLhf4p6vyoIB71TSpTDI,0.0981,0.455,2,-9.615,1,0.0349,0.374,0.787,0.122,0.0609,220.16,155867
spotify:track:2bDpO6cDLSTWmL1J3rt5d6,0.521,0.72,7,-6.237,1,0.0306,0.0011,0.142,0.161,0.386,109.993,220387
spotify:track:47AWNOz2XaEok0QZwYVynL,0.447,0.341,6,-8.525,1,0.0254,0.251,0.00089,0.0929,0.2789999999999999,76.065,177207
spotify:track:4b0SGqqugS4oyoWwNWIVFW,0.5539999999999999,0.278,7,-8.948,1,0.0252,0.4,0.000274,0.1119999999999999,0.5329999999999999,163.88099999999997,182160
spotify:track:6HnNlxv0jGs4Km22zRXuNp,0.246,0.0124,11,-22.588,0,0.0423,0.1939999999999999,0.8340000000000001,0.11,0.0631,77.59,40720
spotify:track:7pBrj5rt4SSxXwFKOyZfHR,0.688,0.5820000000000001,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,224661
spotify:track:5GcA7cWANEAQEBZvF6QjzX,0.6759999999999999,0.6920000000000001,3,-6.353,1,0.0373,0.0155,2.51e-06,0.0708,0.752,139.993,212571
spotify:track:6cpq9nnTATCosyB9tBatpT,0.545,0.7909999999999999,0,-8.385,1,0.0298,0.0028899999999999,0.000971,0.0698,0.289,119.982,255067
spotify:track:4EptRLpFrAIeiCrdKXs7Ef,0.552,0.72,5,-5.341,1,0.0323,0.00303,0.0,0.172,0.386,98.02,233533
spotify:track:1wXuogT7bvqnhuWzDBNOdV,0.503,0.96,10,-2.672,1,0.0626,9.25e-05,0.578,0.2739999999999999,0.489,162.02200000000005,218040
spotify:track:4xlh1zNYkjZbXAoTPQ35y3,0.292,0.998,9,-2.88,1,0.178,0.0001409999999999,0.509,0.149,0.1119999999999999,166.43599999999995,219520
spotify:track:3ITz7EuikyRkS8FL9dVJoB,0.602,0.313,9,-17.531,0,0.0812,0.774,0.884,0.0929,0.142,117.703,340658
spotify:track:3r0Rhl5Zdo9YjACZNsaBvN,0.655,0.477,1,-9.616,0,0.0421,0.0289999999999999,0.000221,0.0518,0.642,92.097,238013
spotify:track:6SfLOaHzIw2Md8r0swZ6RO,0.6940000000000001,0.26,5,-18.7,0,0.0367,0.504,0.0,0.154,0.366,125.076,291200
spotify:track:36D17NtLW9KsIlPJ78gBgM,0.586,0.249,8,-16.973,1,0.0424,0.2019999999999999,5.14e-05,0.1159999999999999,0.4529999999999999,77.665,254000
spotify:track:2GRMJEIAvKlqJd9UHZTjRD,0.693,0.535,10,-13.99,0,0.0446,0.00299,3.03e-06,0.0636,0.6659999999999999,95.557,249000
spotify:track:1gFTEbTyFKSWQWuxNgi0aV,0.3279999999999999,0.637,4,-11.377,1,0.0888,0.0114,0.439,0.295,0.541,123.052,470347
spotify:track:5uRd1tmUAvfFGSPR5266Xp,0.6679999999999999,0.8740000000000001,5,-8.751,0,0.0469,0.337,2.13e-06,0.0338,0.921,187.435,251253
spotify:track:3c3XnCPwxGhQEHFxxjQcWe,0.555,0.8390000000000001,5,-3.583,1,0.0483,0.0001139999999999,0.0574,0.102,0.637,124.877,254200
spotify:track:0ToHhkK4qtwEyKOxhQpMbJ,0.445,0.529,0,-10.94,1,0.026,0.261,0.0162,0.184,0.7490000000000001,79.296,183733
spotify:track:3JaE63iPs0x06ECHdpri57,0.389,0.0631,5,-20.318,1,0.0339,0.8590000000000001,0.000342,0.314,0.347,153.761,118373
spotify:track:49POTB8EA90gxFbD3C3Sd9,0.544,0.547,7,-8.551,1,0.0247,0.0591,3.19e-05,0.335,0.3,81.975,311804
spotify:track:4dHK9PEmXODEJEybvbOQwW,0.45,0.147,9,-14.174,1,0.035,0.767,1.46e-05,0.12,0.4029999999999999,136.35399999999998,199019
spotify:track:23FJw5F8nipFrzkZviz5vQ,0.45,0.254,11,-13.203,1,0.0299,0.7559999999999999,0.0177,0.104,0.195,77.396,214703
spotify:track:0Q1hI9FVgOFaqdsbtHLASQ,0.357,0.216,1,-10.468,1,0.0319,0.843,9.28e-05,0.111,0.209,153.065,231112
spotify:track:4xNiOvfFByLaxLfcTvipjH,0.5489999999999999,0.131,5,-16.869,1,0.0301,0.7979999999999999,0.0,0.128,0.451,81.09,96597
spotify:track:0F16NSrJxV1ok5AWTOSVfh,0.351,0.601,2,-4.926,0,0.0285,0.1639999999999999,0.417,0.1119999999999999,0.391,105.669,200267
spotify:track:0nQkSwEVrZzG8gdJl0LJuD,0.565,0.425,10,-12.036,1,0.0278,0.0154,0.0,0.16,0.562,169.937,268373
spotify:track:5XCkdDnqkX7mlxktks9vUt,0.481,0.221,10,-10.953,1,0.0317,0.8440000000000001,2.99e-06,0.982,0.15,96.837,255053
spotify:track:6tYDI9i58LR26LD15A5ssb,0.283,0.932,3,-8.66,0,0.0596,6.59e-05,0.000314,0.362,0.435,116.772,473920
spotify:track:2x1LQq8lsUzAA2wNj8yjC9,0.768,0.853,10,-5.915,0,0.0427,0.0548,0.13,0.0188,0.889,107.234,239908
spotify:track:3z8kox8O9CTOPJOtgK6Xan,0.6409999999999999,0.917,1,-5.496,0,0.0888,0.565,3.81e-05,0.236,0.856,101.787,265265
spotify:track:65DBZofI0b79kfHTcWWDuU,0.738,0.8009999999999999,11,-3.366,0,0.0284,0.0438,0.0572,0.595,0.532,122.857,200800
spotify:track:7znOzcWy38z63lIcKOQBd4,0.6579999999999999,0.508,4,-9.838,1,0.0547,0.212,0.0,0.115,0.425,85.29,202480
spotify:track:2KEu2z1f7TakR3KY4jGLzl,0.6609999999999999,0.581,5,-9.67,1,0.032,0.423,0.0,0.11,0.863,91.11,180320
spotify:track:7Fhgor5m0lekhS0jw4jklT,0.627,0.664,5,-9.035,1,0.0527,0.325,0.0,0.653,0.669,131.983,264973
spotify:track:2uX5f3x2cObov0iDAPln4o,0.486,0.633,9,-8.414,1,0.0365,0.176,0.0,0.312,0.669,162.158,190800
spotify:track:3eyXMOwM6c9p9gVWwCah74,0.631,0.655,2,-9.115,1,0.0299,0.0517,0.0,0.0751,0.414,104.964,293360
spotify:track:3ZQ7bFBquNdzelPHbzwJd6,0.546,0.3379999999999999,10,-13.361,1,0.0233,0.522,0.000436,0.0866,0.346,90.247,215787
spotify:track:4iizFMCKiSlcn6ykeQlgDb,0.701,0.442,5,-8.294,1,0.0295,0.31,0.0,0.0694,0.612,110.589,191213
spotify:track:4X0D00B3dGv60n15ijOi9h,0.401,0.153,3,-14.788,1,0.0279999999999999,0.6920000000000001,2.03e-05,0.0738,0.0792,135.05700000000002,215240
spotify:track:77FGTjA70Tvo3WTdsBSAUJ,0.5589999999999999,0.304,8,-10.922,1,0.0289999999999999,0.936,1.09e-06,0.139,0.34,137.724,247533
spotify:track:29nNU80zu0vscbrvTi55mG,0.748,0.72,9,-7.774,1,0.0286,0.237,0.0,0.069,0.86,128.69,168813
spotify:track:7hBZPTDRacFx3pMVBLcG3Y,0.6679999999999999,0.7859999999999999,0,-6.805,1,0.0362,0.103,0.0,0.16,0.733,140.623,232813
spotify:track:5oN6DVafOjxV55ShzuMOvQ,0.462,0.973,7,-6.223,1,0.0815,0.0708,0.00521,0.987,0.565,121.315,297533
spotify:track:1Rg1wygPZagh6u8bnP8kJ1,0.659,0.57,7,-9.137,1,0.0258,0.3389999999999999,0.0,0.172,0.8759999999999999,77.447,207920
spotify:track:0MM0VlDZ4n8f7zfkz2MmqZ,0.579,0.52,4,-8.575,1,0.0361,0.332,0.0,0.165,0.521,167.31099999999995,196867
spotify:track:4PBou1i63krEp3jKCPhxVD,0.763,0.939,8,-4.8260000000000005,0,0.0488,0.422,0.136,0.119,0.4479999999999999,124.396,292573
spotify:track:3uMYq07Kj5m564OQwdSCrD,0.652,0.607,0,-8.657,1,0.0368,0.0314,0.00285,0.0721,0.72,94.089,229160
spotify:track:6WB3ovHYXvhXfXQnAeE5qj,0.728,0.8909999999999999,0,-4.839,1,0.0564,0.1,0.00057,0.0637,0.628,127.639,211667
spotify:track:39YibHWQJLIgjQ0xWKlq6t,0.61,0.893,11,-4.589,1,0.0466,0.0993,0.0224,0.0929,0.5720000000000001,100.934,198107
spotify:track:1tooZ43bHR3bSVIDNwEZRM,0.6679999999999999,0.885,9,-4.83,1,0.0284,0.0147,0.37,0.131,0.932,123.824,220240
spotify:track:7J2885UBOaG6x3LLkp2YGf,0.611,0.8029999999999999,2,-6.022,1,0.0278,0.0816,0.855,0.0942,0.715,126.507,346053
spotify:track:1ErS8Tahdp0bOUH7SBM4jo,0.4379999999999999,0.778,7,-7.271,0,0.0355,2.1e-05,0.00299,0.411,0.531,101.961,256667
spotify:track:5RzXSxR7BUhEtpqh77lMbR,0.374,0.759,2,-6.871,0,0.0261,0.00371,0.0174,0.104,0.289,165.415,269760
spotify:track:1djou52IdL1mVEE7gTauxo,0.693,0.823,4,-6.433,1,0.0292,0.0759,0.185,0.0574,0.949,93.923,206307
spotify:track:59osEAhiXkRXH6hZTD4VqC,0.768,0.6709999999999999,2,-7.778,1,0.318,0.3939999999999999,0.0,0.179,0.446,123.943,416129
spotify:track:7lbazyJ26MIeptA0OW0sz0,0.594,0.308,6,-10.192,1,0.0289,0.297,0.000235,0.0942,0.266,127.987,242200
spotify:track:0ywbgYYinAodsw1dm1lYe8,0.7070000000000001,0.218,3,-12.517,0,0.0464,0.977,0.132,0.184,0.773,160.571,182927
spotify:track:6nYyd4vfb831h391mt3GWU,0.6709999999999999,0.249,5,-10.399,1,0.0336,0.988,0.341,0.132,0.502,103.745,167184
spotify:track:4mQVHEjrnuUd7G5IVhSYTk,0.797,0.611,11,-4.99,0,0.183,0.0927,1.37e-06,0.259,0.426,102.034,269147
spotify:track:2W3EArteGyIzrMehdGhRgJ,0.18,0.519,5,-13.92,0,0.0461,0.667,0.978,0.29,0.143,134.545,166808
spotify:track:1f8CyQG4fjU3yXXh1JmsJE,0.503,0.693,2,-12.043,1,0.0398,0.125,0.32,0.0521,0.836,147.252,253027
spotify:track:78WVLOP9pN0G3gRLFy1rAa,0.3339999999999999,0.477,0,-8.806000000000003,1,0.0276,0.618,4.17e-06,0.312,0.405,179.239,336200
spotify:track:5ykU1R2EkDFfccEDqKOvvf,0.5660000000000001,0.518,5,-12.644,1,0.0283,0.178,9.67e-06,0.187,0.659,93.132,193440
spotify:track:31RKj9kULWI2lM4tYSvAmb,0.41,0.524,0,-10.362,1,0.0667,0.595,9.44e-05,0.077,0.362,168.771,340427
spotify:track:3CqtqRA9GG6e8lROfqNh6J,0.409,0.4479999999999999,0,-9.056,1,0.0259,0.7509999999999999,4.26e-05,0.27,0.3939999999999999,141.59799999999996,212200
spotify:track:3igkLltDaiFiMl83IdDBfm,0.392,0.629,0,-8.885,1,0.0447,0.562,6.12e-05,0.374,0.539,146.657,437040
spotify:track:0FMjqbY3aWo1QDbo3GwXib,0.495,0.502,5,-9.307,1,0.0259,0.0127,0.6890000000000001,0.068,0.0394,97.546,216627
spotify:track:23khhseCLQqVMCIT1WMAns,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,285014
spotify:track:6c6W25YoDGjTq3qSPOga5t,0.688,0.705,6,-7.311,1,0.0323,0.0647,0.124,0.118,0.696,112.019,228373
spotify:track:0fQuzbQNLcD1ofo7B2NcFI,0.482,0.573,11,-7.966,1,0.0279999999999999,0.00376,0.077,0.123,0.184,119.991,246000
spotify:track:4GKk1uNzpxIptBuaY97Dkj,0.5479999999999999,0.475,1,-12.42,1,0.0355,0.615,0.8079999999999999,0.0944,0.0349,126.974,294667
spotify:track:22uzF19LxQW87kOVkR79Fq,0.516,0.5720000000000001,8,-9.037,1,0.0291,0.00715,0.254,0.139,0.351,160.023,234413
spotify:track:2u4uhtETtcULnkBfFHSnDX,0.1939999999999999,0.132,11,-15.783,1,0.0349,0.919,0.181,0.159,0.04,74.845,321680
spotify:track:0FDzzruyVECATHXKHFs9eJ,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867
spotify:track:77yuzxCS3csrgTPSW0pvyk,0.371,0.216,10,-14.727,1,0.0358,0.911,0.826,0.0934,0.0645,136.998,323480
spotify:track:1BUQnsOGOg6keW3vdIfmTN,0.442,0.469,0,-6.942,1,0.0533,0.748,0.0,0.074,0.629,196.547,242320
spotify:track:6NWl2m8asvH83xjuXVNsuG,0.823,0.419,10,-10.358,0,0.165,0.416,0.0,0.105,0.2769999999999999,119.958,187453
spotify:track:2TdSHyUEsv0XnjXM8UnGnG,0.157,0.38,1,-9.553,1,0.0341,0.889,0.105,0.0617,0.05,91.223,296200
spotify:track:1i6kcGhqWSyxoOo62bLgF7,0.5670000000000001,0.578,2,-8.209,1,0.126,0.8190000000000001,0.0,0.257,0.75,134.834,167107
spotify:track:3k3veGWR8xhy8tTnTQndAH,0.643,0.604,10,-7.055,1,0.0423,0.0192,2.49e-06,0.18,0.477,133.85299999999998,232375
spotify:track:0q9tRpUgoGbnb9lTIGltkS,0.594,0.602,2,-6.871,1,0.0312,0.133,0.0,0.124,0.076,80.024,248789
spotify:track:5M5zBctx7TomNQKe4fmQre,0.579,0.743,7,-6.535,0,0.0486,0.000258,1.6100000000000002e-05,0.357,0.526,159.954,186688
spotify:track:34B9Qb4Ju5iqp78zhVnv6X,0.765,0.5,7,-7.604,1,0.0394,0.207,4.85e-06,0.0912,0.713,75.041,191184
spotify:track:0antMnmr4befD0U81xPyG7,0.667,0.778,10,-2.762,1,0.182,0.176,0.0,0.0643,0.644,89.48700000000002,202627
spotify:track:3RtabRG0H7ZIQjjiBbJAQV,0.6829999999999999,0.5670000000000001,5,-5.888,0,0.0455,0.476,0.0,0.193,0.469,129.93,283600
spotify:track:3WJGXW5sZiGJHo6H4DzA5X,0.841,0.406,10,-10.633,0,0.319,0.126,0.000151,0.1009999999999999,0.384,140.049,173184
spotify:track:0cMtk51PXDxg2uFnb8EWSQ,0.6779999999999999,0.509,1,-9.376,1,0.1939999999999999,0.0253,0.0,0.113,0.184,134.879,122357
spotify:track:0k1xLRfIZRAn0UEMoHu4Qn,0.8009999999999999,0.472,1,-9.881,1,0.315,0.0953,0.0,0.088,0.237,139.96,85786
spotify:track:51PmHAQQDk72WdKqexcM99,0.643,0.591,9,-10.983,0,0.38,0.508,0.0,0.1009999999999999,0.3939999999999999,139.901,192048
spotify:track:1Uzj9aihv7nWYLTT5G7gqa,0.715,0.677,1,-7.752000000000002,0,0.276,0.124,0.0,0.114,0.568,152.036,151632
spotify:track:4VNwnmO8dE8pX6zdYeqAJe,0.7879999999999999,0.362,1,-10.597,1,0.1159999999999999,0.152,0.0,0.0872,0.344,136.064,211824
spotify:track:6fBhm4BZ84O5VspW6hRHqL,0.579,0.72,7,-5.718,1,0.1689999999999999,0.0088799999999999,2.19e-05,0.311,0.622,138.112,138057
spotify:track:6DRHn7HIMB69MFi3mVdkQq,0.878,0.257,1,-8.283,1,0.544,0.00533,0.0,0.0619,0.109,142.987,261430
spotify:track:00hlIlc6Ezzm0KABuxulgW,0.726,0.7929999999999999,4,-4.875,0,0.157,0.0576,3.24e-06,0.0526,0.381,126.043,306667
spotify:track:6OZYfkgwUiKrIz6F5vW5oL,0.499,0.8059999999999999,8,-3.192,1,0.0724,0.024,1.52e-06,0.127,0.535,144.887,238548
spotify:track:5ScMaEiUXf9BATTbDKNFq8,0.5720000000000001,0.863,8,-4.128,1,0.0424,0.00266,0.000307,0.127,0.475,141.91899999999995,206197
spotify:track:3TPFIrjJ8fgvGGHMjuy2HP,0.267,0.248,9,-11.62,1,0.0488,0.971,0.00118,0.3670000000000001,0.17,70.718,151826
spotify:track:6i3K9JRY0Bc6kZZeyMuikL,0.618,0.217,10,-15.372,1,0.0515,0.836,0.0001629999999999,0.5379999999999999,0.0872,116.014,202103
spotify:track:4SBqydJCEhcroni09XgT2c,0.6859999999999999,0.6779999999999999,10,-8.062999999999999,1,0.0425,0.623,0.7190000000000001,0.0971,0.3379999999999999,105.005,289987
spotify:track:1LcqvXMu9xIawgl28Fid9h,0.163,0.129,7,-21.055,0,0.0421,0.992,0.894,0.129,0.0365,69.2,448040
spotify:track:5wq9OcGNwIs2EVtgQatMVl,0.8320000000000001,0.304,6,-11.812,1,0.0459,0.0398,0.557,0.0936,0.366,131.284,241000
spotify:track:22jnEneSABg4vRCR1vow7F,0.688,0.425,4,-8.134,0,0.027,0.748,0.00548,0.1009999999999999,0.179,129.975,144000
spotify:track:6GMblDhPDP420uc77vmqTc,0.315,0.2269999999999999,5,-13.27,0,0.0313,0.904,0.0,0.377,0.1989999999999999,140.071,312115
spotify:track:5jM44cTUnXDySORM9FF89E,0.306,0.235,3,-16.36,1,0.0374,0.963,0.541,0.174,0.307,133.077,752040
spotify:track:4VRgB81fQVJrFX0ggSgMh4,0.109,0.11,0,-21.329,0,0.0441,0.918,0.44,0.1939999999999999,0.0696,77.434,671200
spotify:track:1Ns1HdPXpuKHa0jk1sqRoh,0.426,0.26,3,-16.109,1,0.0409999999999999,0.966,0.843,0.0869,0.501,82.2,373453
spotify:track:4DTPigRF5qqK9j5FIwCE4W,0.3339999999999999,0.104,0,-19.542,1,0.045,0.962,0.6809999999999999,0.0754,0.337,139.629,358493
spotify:track:6qJesurtrt5FN1BMsFq7YO,0.376,0.0995,0,-18.964,1,0.0426,0.965,0.86,0.0745,0.3720000000000001,130.681,503773
spotify:track:18Zu03Ca92ix4diXcQCXz1,0.315,0.0923,5,-20.804,1,0.0485,0.944,0.7290000000000001,0.273,0.119,118.579,641600
spotify:track:2xmgGcW6TvKKpARdHw27jH,0.33,0.1169999999999999,0,-18.969,1,0.0453,0.961,0.899,0.072,0.426,150.885,503267
spotify:track:4yk71GGHylBpEcAz5jbuiC,0.529,0.0966,9,-13.665,1,0.035,0.936,0.000233,0.107,0.1159999999999999,119.272,257800
spotify:track:0Qlbpljv5ZRlxRaYYnsvih,0.665,0.488,9,-11.021,0,0.0938,0.417,2.9100000000000013e-05,0.0642,0.669,99.311,345400
spotify:track:0S5EEpFAHcT7cm5XOASc29,0.634,0.87,5,-5.277,1,0.0362,0.083,0.0,0.18,0.514,116.967,235400
spotify:track:5BKKy9fIJL5uM9fz1SnqyP,0.608,0.7559999999999999,7,-2.675,0,0.176,0.0784,0.0,0.187,0.55,176.08599999999996,245507
spotify:track:4T1JlEsHdrxGxBltSFe5yA,0.711,0.7440000000000001,7,-4.007,0,0.068,0.0997,1.91e-05,0.147,0.6759999999999999,94.523,195480
spotify:track:35SI5zFEhOeo4XDBMwS41S,0.5379999999999999,0.698,11,-4.282,0,0.305,0.0103,3.45e-06,0.134,0.424,118.752,335147
spotify:track:4h5KB1btt2aZBq9EJHmWF4,0.7390000000000001,0.96,1,-2.293,1,0.0581,0.146,3.68e-05,0.38,0.722,125.02,255987
spotify:track:3Is1bUS1YtytSOfLk8892G,0.648,0.8140000000000001,7,-2.968,1,0.0487,0.0582,0.0,0.0799,0.354,99.989,276387
spotify:track:36lVpg8hgy37iZEazTOJBb,0.624,0.701,6,-4.122,0,0.0527,0.177,0.0,0.0506,0.327,124.047,254533
spotify:track:0xzSpvDboL5Imo8cP1vMXm,0.773,0.83,2,-3.735,1,0.0421,0.0496,2.79e-05,0.246,0.412,110.01,245253
spotify:track:7DciyLZWipMv860LBeupmK,0.608,0.4270000000000001,7,-9.233,0,0.032,0.828,2.96e-06,0.078,0.58,120.435,199947
spotify:track:5L4dOpoWSz9CyvHvPjO5ao,0.963,0.899,8,-4.353,0,0.0822,0.0353,0.000647,0.0758,0.92,120.937,275600
spotify:track:48td6xvpokdYwvbl3JIiXP,0.775,0.7190000000000001,7,-6.2120000000000015,0,0.0435,0.132,1.79e-06,0.0662,0.7120000000000001,117.513,246027
spotify:track:6JUTn2qBWaQFylVZgwp2mH,0.4920000000000001,0.494,0,-10.259,0,0.0433,0.32,0.0,0.0833,0.303,124.241,309507
spotify:track:3kVIFDE3G89I2RPVkiRaRj,0.685,0.38,8,-11.219,1,0.1119999999999999,0.373,0.0,0.0371,0.87,175.562,252267
spotify:track:0uuu6GPfF36MPr6SKMHvuF,0.701,0.3779999999999999,5,-9.259,0,0.0664,0.0263,0.0,0.0649,0.604,83.796,265760
spotify:track:6zOg9gP62RJSsKFeOBAgvH,0.764,0.525,8,-5.968999999999999,1,0.048,0.0296,0.0,0.0993,0.787,95.813,289413
spotify:track:447mw1LST6Z9YnA5sm9AUb,0.58,0.544,8,-8.423,1,0.0317,0.638,0.000165,0.0811,0.445,83.17,287962
spotify:track:7jg3Irt0hqnss3HvaPP2D2,0.778,0.644,8,-7.6,1,0.0532,0.145,0.0,0.1119999999999999,0.846,96.025,260427
spotify:track:1Ig5jJP1cmnQARBA3IOKqE,0.298,0.78,0,-6.192,1,0.0365,0.00609,0.0,0.123,0.257,184.095,220533
spotify:track:2Q26sym8OSOl6PfH7LLPtJ,0.7070000000000001,0.867,8,-12.443,1,0.0703,0.185,0.000338,0.3289999999999999,0.684,126.138,223907
spotify:track:7FWSYDL3TOu0Q4fzBdx3F5,0.8370000000000001,0.8959999999999999,8,-3.079,1,0.0434,0.0106,0.0179,0.1689999999999999,0.6659999999999999,124.007,265418
spotify:track:00qOE7OjRl0BpYiCiweZB2,0.357,0.653,9,-5.553999999999999,1,0.0654,0.0828,0.0,0.0844,0.522,176.64700000000005,259800
spotify:track:3i2Ddy4a0rNnGQY60pZdYp,0.625,0.753,3,-4.745,0,0.0291,0.168,0.0,0.474,0.639,122.979,253640
spotify:track:2OgVsp77En2nju8pnCieVU,0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,292067
spotify:track:08onVqQ8YicJ98Ycm1qoLf,0.855,0.8029999999999999,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,271200
spotify:track:0JaQc8LCU9DHMIc2vYaP9K,0.551,0.7859999999999999,9,-4.748,1,0.0445,0.064,0.000331,0.0319,0.4629999999999999,95.276,292973
spotify:track:3zUIfrFCXMgLn5jxNAfZxG,0.72,0.56,8,-8.927999999999997,1,0.0527,0.0078099999999999,4.44e-06,0.0744,0.324,103.067,244806
spotify:track:4EoPPRJGgg2Dou91TLb9u9,0.424,0.475,0,-8.065,1,0.034,0.659,0.00823,0.0727,0.268,104.967,197813
spotify:track:0VLKfcHGOn0x0fXZqJrX9o,0.317,0.272,3,-10.555,1,0.0406,0.843,6.979999999999999e-05,0.121,0.196,73.415,257733
spotify:track:0HDaKOlVAfUWXdFR2RhBtN,0.441,0.922,6,-6.644,0,0.0655,0.000179,1.97e-06,0.381,0.565,175.41099999999997,172160
spotify:track:38LmUFMkw1W28bLJZWVRDQ,0.476,0.5579999999999999,1,-8.626,1,0.06,0.0148,6.14e-06,0.486,0.836,160.469,185267
spotify:track:0orNm6qQT2B5WFi0l7l3PV,0.677,0.8370000000000001,7,-7.838999999999999,1,0.0781,0.0198,0.0,0.19,0.446,96.958,204160
spotify:track:18ZOH3KKu5Elt5ysocFyX4,0.76,0.7020000000000001,10,-9.404,0,0.0716,0.0104,0.0,0.38,0.659,92.324,179600
spotify:track:1CQB6Z27O8Es2O9LWld1K4,0.716,0.949,11,-5.374,1,0.0545,0.0292,0.0,0.345,0.426,109.242,178000
spotify:track:3UQ9D4zn3wTMGUJJuCKeif,0.703,0.7929999999999999,4,-6.255,0,0.0353,0.0156,0.0,0.27,0.321,99.073,176960
spotify:track:3LIOXPCAc9jZNssMj6xwNM,0.604,0.8340000000000001,1,-6.864,0,0.0366,0.00279,0.0,0.187,0.8059999999999999,94.775,113267
spotify:track:4dstbDKQJgRpxEe5daxCMC,0.647,0.825,6,-6.939,0,0.0492,0.0101,0.0,0.1009999999999999,0.936,108.988,163400
spotify:track:0gZXockVcE7rEhSf4mcGLO,0.5529999999999999,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.4379999999999999,0.51,143.278,226213
spotify:track:3his1UkcI0rwrniPDR9kTj,0.326,0.0902,7,-20.588,1,0.0344,0.647,0.00091,0.198,0.218,137.611,219493
spotify:track:4pxstwcAaMdSXpb5wx48VR,0.599,0.42,9,-14.348,1,0.0272,0.2339999999999999,0.000139,0.102,0.629,167.104,156973
spotify:track:7HnkUNPrhRurdGEm9nRYFH,0.4479999999999999,0.3279999999999999,7,-11.132,1,0.0351,0.8029999999999999,9.34e-05,0.347,0.209,113.941,305081
spotify:track:3XlzpaHje8MlpaGe8twgr7,0.191,0.314,9,-10.949000000000002,0,0.0347,0.862,2.57e-06,0.171,0.121,70.03,88916
spotify:track:7Cu2COdH93MnuireuKNiS3,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651,246972
spotify:track:4uI5xNUdEupLKskfQnfx3o,0.654,0.8170000000000001,0,-5.898,1,0.153,0.124,1.18e-05,0.156,0.649,90.06299999999996,257333
spotify:track:0Zze3tFRSNwL6KllmYjLgZ,0.5920000000000001,0.499,5,-7.806,1,0.2769999999999999,0.174,0.0,0.122,0.863,125.824,244416
spotify:track:51yS6YoDxKGu4vnE4anuAR,0.67,0.3279999999999999,7,-10.719,1,0.0295,0.2739999999999999,0.0,0.207,0.387,112.044,303947
